academic_calendar,day_of_week,course_id,class_start_time,class_end_time,FLOORED_class_start_time,CEILED_class_end_time,enrolled_students_amount
2018/2 semester,3,2104259,9:00,12:00,9:00,12:00,35
2018/2 semester,5,2104259,9:00,12:00,9:00,12:00,48
2018/2 semester,3,2104352,9:00,12:00,9:00,12:00,43
2018/2 semester,5,2104352,9:00,12:00,9:00,12:00,28
2018/2 semester,2,2104354,9:30,12:30,9:00,13:00,71
2018/2 semester,2,2104358,13:00,16:00,13:00,16:00,72
2018/2 semester,3,2104359,9:00,12:00,9:00,12:00,33
2018/2 semester,5,2104359,9:00,12:00,9:00,12:00,43
2018/2 semester,3,2104362,13:00,16:00,13:00,16:00,41
2018/2 semester,5,2104362,13:00,16:00,13:00,16:00,30
2018/2 semester,5,2104415,13:00,16:00,13:00,16:00,10
2018/2 semester,4,2104431,13:00,15:00,13:00,15:00,3
2018/2 semester,4,2104431,15:00,16:00,15:00,16:00,3
2018/2 semester,6,2104456,13:00,16:00,13:00,16:00,9
2018/2 semester,4,2104463,13:00,16:00,13:00,16:00,5
2018/2 semester,2,2104494,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2104496,13:00,16:00,13:00,16:00,3
2018/2 semester,2,2104507,13:00,16:00,13:00,16:00,36
2018/2 semester,3,2104507,9:00,12:00,9:00,12:00,10
2018/2 semester,4,2104512,9:00,12:00,9:00,12:00,13
2018/2 semester,3,2104513,13:00,14:00,13:00,14:00,12
2018/2 semester,3,2104513,14:00,16:00,14:00,16:00,12
2018/2 semester,5,2104516,9:00,12:00,9:00,12:00,14
2018/2 semester,3,2104520,13:00,16:00,13:00,16:00,13
2018/2 semester,2,2104521,13:00,16:00,13:00,16:00,2
2018/2 semester,6,2104548,9:00,11:00,9:00,11:00,14
2018/2 semester,6,2104548,11:00,12:00,11:00,12:00,14
2018/2 semester,6,2104555,9:00,12:00,9:00,12:00,11
2018/2 semester,3,2104559,13:00,16:00,13:00,16:00,32
2018/2 semester,4,2104585,9:00,12:00,9:00,12:00,15
2018/2 semester,5,2104611,9:00,12:00,9:00,12:00,11
2018/2 semester,4,2104613,13:00,16:00,13:00,16:00,19
2018/2 semester,4,2104613,9:00,12:00,9:00,12:00,10
2018/2 semester,6,2104616,9:00,12:00,9:00,12:00,24
2018/2 semester,5,2104644,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2104646,9:00,11:00,9:00,11:00,0
2018/2 semester,2,2104646,11:00,12:00,11:00,12:00,0
2018/2 semester,4,2104647,9:00,12:00,9:00,12:00,7
2018/2 semester,2,2104671,9:00,11:00,9:00,11:00,0
2018/2 semester,2,2104671,11:00,12:00,11:00,12:00,0
2018/2 semester,3,2104691,9:00,12:00,9:00,12:00,5
2018/2 semester,4,2104696,13:00,14:00,13:00,14:00,10
2018/2 semester,4,2104696,14:00,16:00,14:00,16:00,10
2018/2 semester,6,2104697,9:00,12:00,9:00,12:00,9
2018/2 semester,6,2104743,13:00,16:00,13:00,16:00,4
2018/2 semester,3,2105223,9:30,11:00,9:00,11:00,47
2018/2 semester,3,2105223,11:00,12:30,11:00,13:00,38
2018/2 semester,5,2105223,9:30,11:00,9:00,11:00,47
2018/2 semester,5,2105223,11:00,12:30,11:00,13:00,38
2018/2 semester,3,2105230,11:00,12:30,11:00,13:00,46
2018/2 semester,3,2105230,9:30,11:00,9:00,11:00,50
2018/2 semester,5,2105230,11:00,12:30,11:00,13:00,46
2018/2 semester,5,2105230,9:30,11:00,9:00,11:00,50
2018/2 semester,2,2105251,8:00,9:30,8:00,10:00,46
2018/2 semester,2,2105251,11:00,12:30,11:00,13:00,37
2018/2 semester,4,2105251,8:00,9:30,8:00,10:00,46
2018/2 semester,4,2105251,11:00,12:30,11:00,13:00,37
2018/2 semester,6,2105301,13:00,14:00,13:00,14:00,69
2018/2 semester,3,2105333,8:00,9:30,8:00,10:00,34
2018/2 semester,3,2105333,8:00,9:30,8:00,10:00,31
2018/2 semester,3,2105333,8:00,9:30,8:00,10:00,5
2018/2 semester,5,2105333,8:00,9:30,8:00,10:00,34
2018/2 semester,5,2105333,8:00,9:30,8:00,10:00,31
2018/2 semester,5,2105333,8:00,9:30,8:00,10:00,5
2018/2 semester,2,2105353,8:00,9:30,8:00,10:00,38
2018/2 semester,2,2105353,9:30,11:00,9:00,11:00,32
2018/2 semester,4,2105353,8:00,9:30,8:00,10:00,38
2018/2 semester,4,2105353,9:30,11:00,9:00,11:00,32
2018/2 semester,2,2105357,13:00,16:00,13:00,16:00,5
2018/2 semester,2,2105357,13:00,16:00,13:00,16:00,1
2018/2 semester,3,2105357,13:00,16:00,13:00,16:00,10
2018/2 semester,3,2105357,13:00,16:00,13:00,16:00,8
2018/2 semester,4,2105357,13:00,16:00,13:00,16:00,10
2018/2 semester,4,2105357,13:00,16:00,13:00,16:00,11
2018/2 semester,5,2105357,13:00,16:00,13:00,16:00,11
2018/2 semester,5,2105357,13:00,16:00,13:00,16:00,10
2018/2 semester,5,2105362,13:00,16:00,13:00,16:00,18
2018/2 semester,3,2105362,13:00,16:00,13:00,16:00,26
2018/2 semester,2,2105362,13:00,16:00,13:00,16:00,30
2018/2 semester,4,2105430,8:00,11:00,8:00,11:00,3
2018/2 semester,4,2105445,9:30,12:30,9:00,13:00,24
2018/2 semester,4,2105452,13:00,16:00,13:00,16:00,20
2018/2 semester,6,2105453,9:30,12:30,9:00,13:00,9
2018/2 semester,5,2105464,10:00,12:00,10:00,12:00,3
2018/2 semester,6,2105464,9:00,12:00,9:00,12:00,3
2018/2 semester,5,2105465,8:00,10:00,8:00,10:00,33
2018/2 semester,3,2105465,13:00,16:00,13:00,16:00,33
2018/2 semester,5,2105465,10:00,12:00,10:00,12:00,39
2018/2 semester,5,2105465,13:00,16:00,13:00,16:00,39
2018/2 semester,3,2105466,9:30,12:30,9:00,13:00,31
2018/2 semester,4,2105472,9:30,12:30,9:00,13:00,11
2018/2 semester,6,2105475,9:30,12:30,9:00,13:00,7
2018/2 semester,3,2105477,9:30,12:30,9:00,13:00,30
2018/2 semester,5,2105477,9:30,12:30,9:00,13:00,39
2018/2 semester,6,2105477,9:30,12:30,9:00,13:00,38
2018/2 semester,5,2105482,13:00,16:00,13:00,16:00,38
2018/2 semester,3,2105482,13:00,16:00,13:00,16:00,41
2018/2 semester,4,2105601,13:00,16:00,13:00,16:00,5
2018/2 semester,2,2105605,12:00,13:00,12:00,13:00,35
2018/2 semester,2,2105605,12:00,13:00,12:00,13:00,33
2018/2 semester,2,2105605,12:00,13:00,12:00,13:00,25
2018/2 semester,2,2105607,8:00,11:00,8:00,11:00,17
2018/2 semester,6,2105609,9:00,12:00,9:00,12:00,9
2018/2 semester,4,2105610,9:30,12:30,9:00,13:00,9
2018/2 semester,5,2105612,13:00,16:00,13:00,16:00,60
2018/2 semester,3,2105617,13:00,16:00,13:00,16:00,8
2018/2 semester,3,2105631,13:00,16:00,13:00,16:00,30
2018/2 semester,3,2105632,8:00,11:00,8:00,11:00,47
2018/2 semester,2,2105637,8:00,11:00,8:00,11:00,20
2018/2 semester,5,2105650,13:00,16:00,13:00,16:00,1
2018/2 semester,5,2105659,9:30,12:30,9:00,13:00,2
2018/2 semester,5,2105671,8:00,11:00,8:00,11:00,15
2018/2 semester,6,2105676,8:00,11:00,8:00,11:00,30
2018/2 semester,6,2105679,9:00,12:00,9:00,12:00,13
2018/2 semester,5,2105681,8:00,11:00,8:00,11:00,19
2018/2 semester,4,2105684,9:30,12:30,9:00,13:00,9
2018/2 semester,2,2105686,13:00,16:00,13:00,16:00,51
2018/2 semester,4,2105689,13:00,16:00,13:00,16:00,13
2018/2 semester,4,2105699,13:00,16:00,13:00,16:00,26
2018/2 semester,4,2105718,12:00,13:00,12:00,13:00,11
2018/2 semester,5,2105894,12:00,13:00,12:00,13:00,20
2018/2 semester,5,2105894,12:00,13:00,12:00,13:00,21
2018/2 semester,5,2105894,12:00,13:00,12:00,13:00,1
2018/2 semester,2,2106251,13:00,15:00,13:00,15:00,24
2018/2 semester,4,2106251,13:00,16:00,13:00,16:00,24
2018/2 semester,5,2106266,9:30,11:30,9:00,12:00,9
2018/2 semester,5,2106266,13:00,16:00,13:00,16:00,9
2018/2 semester,3,2106267,9:30,12:30,9:00,13:00,9
2018/2 semester,2,2106315,13:00,16:00,13:00,16:00,20
2018/2 semester,4,2106331,9:00,12:00,9:00,12:00,6
2018/2 semester,3,2106332,16:00,19:00,16:00,19:00,9
2018/2 semester,2,2106332,9:00,12:00,9:00,12:00,9
2018/2 semester,3,2106333,9:30,12:30,9:00,13:00,10
2018/2 semester,4,2106361,9:30,12:30,9:00,13:00,13
2018/2 semester,3,2106368,9:30,11:00,9:00,11:00,7
2018/2 semester,5,2106368,9:30,11:00,9:00,11:00,7
2018/2 semester,2,2106369,13:00,16:00,13:00,16:00,6
2018/2 semester,2,2106412,8:00,11:00,8:00,11:00,20
2018/2 semester,6,2106413,13:00,16:00,13:00,16:00,25
2018/2 semester,3,2106432,9:00,12:00,9:00,12:00,10
2018/2 semester,3,2106434,9:00,12:00,9:00,12:00,8
2018/2 semester,3,2106436,8:00,9:30,8:00,10:00,10
2018/2 semester,5,2106436,8:00,9:30,8:00,10:00,10
2018/2 semester,2,2106442,13:00,16:00,13:00,16:00,12
2018/2 semester,3,2106458,13:00,16:00,13:00,16:00,20
2018/2 semester,3,2106474,9:30,11:30,9:00,12:00,10
2018/2 semester,4,2106474,9:00,12:00,9:00,12:00,10
2018/2 semester,4,2106475,9:00,12:00,9:00,12:00,5
2018/2 semester,6,2106484,13:00,16:00,13:00,16:00,6
2018/2 semester,6,2106484,16:00,19:00,16:00,19:00,6
2018/2 semester,3,2107212,13:00,14:00,13:00,14:00,0
2018/2 semester,3,2107212,14:00,17:00,14:00,17:00,0
2018/2 semester,4,2107215,13:00,14:00,13:00,14:00,42
2018/2 semester,4,2107215,14:00,17:00,14:00,17:00,42
2018/2 semester,6,2107219,9:00,12:00,9:00,12:00,0
2018/2 semester,6,2107219,9:00,12:00,9:00,12:00,113
2018/2 semester,6,2107220,9:00,11:00,9:00,11:00,109
2018/2 semester,5,2107220,13:00,15:00,13:00,15:00,109
2018/2 semester,6,2107220,9:00,11:00,9:00,11:00,61
2018/2 semester,5,2107220,13:00,15:00,13:00,15:00,61
2018/2 semester,5,2107220,15:00,16:00,15:00,16:00,61
2018/2 semester,6,2107220,11:00,12:00,11:00,12:00,61
2018/2 semester,5,2107220,15:00,16:00,15:00,16:00,109
2018/2 semester,6,2107220,11:00,12:00,11:00,12:00,109
2018/2 semester,5,2107221,13:00,15:00,13:00,15:00,51
2018/2 semester,5,2107221,15:00,16:00,15:00,16:00,51
2018/2 semester,5,2107312,9:00,12:00,9:00,12:00,41
2018/2 semester,2,2107411,8:00,11:00,8:00,11:00,34
2018/2 semester,4,2107411,8:00,11:00,8:00,11:00,34
2018/2 semester,3,2107444,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2107445,9:00,12:00,9:00,12:00,0
2018/2 semester,2,2107445,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2107446,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2107449,13:00,15:00,13:00,15:00,42
2018/2 semester,2,2107450,13:00,16:00,13:00,16:00,33
2018/2 semester,2,2107451,13:00,15:00,13:00,15:00,42
2018/2 semester,3,2107452,13:30,16:30,13:00,17:00,30
2018/2 semester,2,2107453,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2107460,11:00,12:30,11:00,13:00,0
2018/2 semester,5,2107460,11:00,12:30,11:00,13:00,0
2018/2 semester,3,2107462,9:30,12:30,9:00,13:00,27
2018/2 semester,5,2107481,9:30,12:30,9:00,13:00,28
2018/2 semester,6,2107493,9:00,12:00,9:00,12:00,0
2018/2 semester,3,2107607,9:00,12:00,9:00,12:00,0
2018/2 semester,6,2107626,12:30,14:30,12:00,15:00,0
2018/2 semester,6,2107627,8:00,9:00,8:00,9:00,0
2018/2 semester,6,2107627,10:00,16:00,10:00,16:00,0
2018/2 semester,5,2107630,13:00,15:00,13:00,15:00,4
2018/2 semester,5,2107630,15:00,16:00,15:00,16:00,4
2018/2 semester,4,2107633,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2107634,13:00,16:00,13:00,16:00,0
2018/2 semester,6,2107638,9:00,12:00,9:00,12:00,0
2018/2 semester,5,2107641,9:00,12:00,9:00,12:00,0
2018/2 semester,3,2107642,13:00,16:00,13:00,16:00,0
2018/2 semester,6,2107644,8:00,11:00,8:00,11:00,0
2018/2 semester,5,2107646,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2107658,8:00,11:00,8:00,11:00,21
2018/2 semester,2,2107658,13:00,16:00,13:00,16:00,21
2018/2 semester,2,2107659,13:00,16:00,13:00,16:00,2
2018/2 semester,4,2107659,13:00,16:00,13:00,16:00,2
2018/2 semester,6,2107660,8:00,11:00,8:00,11:00,0
2018/2 semester,5,2107663,8:00,10:00,8:00,10:00,13
2018/2 semester,5,2107663,10:00,11:00,10:00,11:00,13
2018/2 semester,6,2107664,9:00,12:00,9:00,12:00,4
2018/2 semester,5,2107667,9:30,12:30,9:00,13:00,10
2018/2 semester,5,2107668,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2107669,13:00,16:00,13:00,16:00,6
2018/2 semester,3,2107670,9:30,12:30,9:00,13:00,22
2018/2 semester,3,2107670,13:00,16:00,13:00,16:00,22
2018/2 semester,3,2107671,9:00,12:00,9:00,12:00,2
2018/2 semester,5,2107671,13:00,16:00,13:00,16:00,2
2018/2 semester,2,2107673,9:00,12:00,9:00,12:00,0
2018/2 semester,6,2107674,13:00,15:00,13:00,15:00,3
2018/2 semester,4,2107675,13:00,14:00,13:00,14:00,5
2018/2 semester,4,2107675,14:00,16:00,14:00,16:00,5
2018/2 semester,4,2107677,13:00,16:00,13:00,16:00,2
2018/2 semester,4,2107701,10:00,12:00,10:00,12:00,7
2018/2 semester,4,2107702,10:00,12:00,10:00,12:00,16
2018/2 semester,4,2107793,10:00,12:00,10:00,12:00,1
2018/2 semester,4,2107894,10:00,12:00,10:00,12:00,9
2018/2 semester,5,2108202,10:00,12:00,10:00,12:00,23
2018/2 semester,5,2108202,13:00,16:00,13:00,16:00,23
2018/2 semester,5,2108234,8:00,10:00,8:00,10:00,23
2018/2 semester,3,2108234,13:00,16:00,13:00,16:00,23
2018/2 semester,3,2108298,10:00,12:00,10:00,12:00,29
2018/2 semester,2,2108298,13:30,16:30,13:00,17:00,29
2018/2 semester,3,2108298,10:00,12:00,10:00,12:00,30
2018/2 semester,3,2108298,13:00,16:00,13:00,16:00,30
2018/2 semester,3,2108298,10:00,12:00,10:00,12:00,33
2018/2 semester,4,2108298,13:30,16:30,13:00,17:00,33
2018/2 semester,3,2108298,10:00,12:00,10:00,12:00,29
2018/2 semester,5,2108298,13:00,16:00,13:00,16:00,29
2018/2 semester,2,2108323,16:00,18:00,16:00,18:00,72
2018/2 semester,5,2108323,16:00,19:00,16:00,19:00,72
2018/2 semester,2,2108326,10:00,11:00,10:00,11:00,22
2018/2 semester,5,2108326,13:00,14:00,13:00,14:00,22
2018/2 semester,5,2108326,14:00,17:00,14:00,17:00,22
2018/2 semester,3,2108342,8:00,9:00,8:00,9:00,23
2018/2 semester,5,2108342,9:00,12:00,9:00,12:00,23
2018/2 semester,5,2108342,8:00,9:00,8:00,9:00,23
2018/2 semester,2,2108372,11:00,12:00,11:00,12:00,22
2018/2 semester,4,2108372,13:00,16:00,13:00,16:00,22
2018/2 semester,4,2108372,11:00,12:00,11:00,12:00,22
2018/2 semester,4,2108373,9:00,11:00,9:00,11:00,22
2018/2 semester,3,2108373,13:00,16:00,13:00,16:00,22
2018/2 semester,2,2108374,13:00,16:00,13:00,16:00,8
2018/2 semester,3,2108412,9:00,11:00,9:00,11:00,22
2018/2 semester,6,2108412,13:00,16:00,13:00,16:00,22
2018/2 semester,3,2108421,10:00,12:00,10:00,12:00,29
2018/2 semester,4,2108421,13:00,16:00,13:00,16:00,29
2018/2 semester,2,2108496,13:00,16:00,13:00,16:00,16
2018/2 semester,2,2108496,8:30,10:00,8:00,10:00,0
2018/2 semester,4,2108496,8:30,10:00,8:00,10:00,0
2018/2 semester,3,2108511,11:00,12:00,11:00,12:00,9
2018/2 semester,5,2108511,13:00,16:00,13:00,16:00,9
2018/2 semester,5,2108511,11:00,12:00,11:00,12:00,9
2018/2 semester,4,2108512,10:00,12:00,10:00,12:00,5
2018/2 semester,4,2108512,13:00,16:00,13:00,16:00,5
2018/2 semester,3,2108532,9:00,11:00,9:00,11:00,7
2018/2 semester,3,2108532,13:00,16:00,13:00,16:00,7
2018/2 semester,2,2108556,10:00,11:00,10:00,11:00,0
2018/2 semester,2,2108556,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2108556,10:00,11:00,10:00,11:00,0
2018/2 semester,3,2108560,10:00,12:00,10:00,12:00,7
2018/2 semester,2,2108560,13:00,16:00,13:00,16:00,7
2018/2 semester,6,2108627,9:00,11:00,9:00,11:00,0
2018/2 semester,6,2108627,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2108631,10:00,12:00,10:00,12:00,0
2018/2 semester,5,2108631,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2109101,11:00,12:30,11:00,13:00,132
2018/2 semester,4,2109101,8:00,9:30,8:00,10:00,132
2018/2 semester,4,2109101,8:00,9:30,8:00,10:00,125
2018/2 semester,3,2109101,11:00,12:30,11:00,13:00,125
2018/2 semester,2,2109101,8:00,9:30,8:00,10:00,147
2018/2 semester,4,2109101,9:30,11:00,9:00,11:00,147
2018/2 semester,2,2109212,8:00,9:30,8:00,10:00,29
2018/2 semester,4,2109212,8:00,9:30,8:00,10:00,29
2018/2 semester,2,2109213,11:00,12:30,11:00,13:00,28
2018/2 semester,4,2109213,11:00,12:30,11:00,13:00,28
2018/2 semester,3,2109221,9:00,11:00,9:00,11:00,0
2018/2 semester,2,2109221,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2109221,9:00,11:00,9:00,11:00,0
2018/2 semester,4,2109221,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2109277,13:00,16:00,13:00,16:00,22
2018/2 semester,3,2109277,13:00,16:00,13:00,16:00,6
2018/2 semester,4,2109300,16:00,18:00,16:00,18:00,29
2018/2 semester,5,2109300,16:00,18:00,16:00,18:00,29
2018/2 semester,2,2109311,8:00,9:30,8:00,10:00,0
2018/2 semester,4,2109311,8:00,9:30,8:00,10:00,0
2018/2 semester,3,2109334,9:30,11:00,9:00,11:00,17
2018/2 semester,5,2109334,9:30,11:00,9:00,11:00,17
2018/2 semester,2,2109335,9:30,11:00,9:00,11:00,19
2018/2 semester,3,2109335,11:00,12:30,11:00,13:00,1
2018/2 semester,4,2109335,9:30,11:00,9:00,11:00,19
2018/2 semester,5,2109335,11:00,12:30,11:00,13:00,1
2018/2 semester,2,2109336,13:00,16:00,13:00,16:00,19
2018/2 semester,2,2109341,11:00,12:30,11:00,13:00,22
2018/2 semester,4,2109341,11:00,12:30,11:00,13:00,22
2018/2 semester,5,2109399,13:00,16:00,13:00,16:00,21
2018/2 semester,2,2109400,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2109400,13:00,16:00,13:00,16:00,16
2018/2 semester,6,2109411,9:00,12:00,9:00,12:00,1
2018/2 semester,3,2109423,8:00,9:00,8:00,9:00,4
2018/2 semester,3,2109423,9:00,12:00,9:00,12:00,4
2018/2 semester,5,2109430,9:00,12:00,9:00,12:00,15
2018/2 semester,2,2109431,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2109432,13:00,16:00,13:00,16:00,10
2018/2 semester,2,2109433,9:30,11:00,9:00,11:00,5
2018/2 semester,4,2109433,9:30,11:00,9:00,11:00,5
2018/2 semester,2,2109435,8:00,9:30,8:00,10:00,0
2018/2 semester,4,2109435,8:00,9:30,8:00,10:00,0
2018/2 semester,5,2109445,13:00,16:00,13:00,16:00,12
2018/2 semester,5,2109475,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2109494,9:30,11:00,9:00,11:00,0
2018/2 semester,5,2109494,9:30,11:00,9:00,11:00,0
2018/2 semester,3,2109496,13:00,16:00,13:00,16:00,11
2018/2 semester,3,2109508,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2109509,13:00,16:00,13:00,16:00,12
2018/2 semester,3,2109514,9:00,12:00,9:00,12:00,3
2018/2 semester,5,2109516,13:00,16:00,13:00,16:00,12
2018/2 semester,3,2109517,13:00,16:00,13:00,16:00,15
2018/2 semester,2,2109525,13:00,16:00,13:00,16:00,10
2018/2 semester,3,2109526,9:00,12:00,9:00,12:00,0
2018/2 semester,3,2109527,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2109533,10:00,12:00,10:00,12:00,0
2018/2 semester,4,2109533,15:00,16:00,15:00,16:00,0
2018/2 semester,6,2109535,9:00,12:00,9:00,12:00,6
2018/2 semester,6,2109536,9:00,13:00,9:00,13:00,0
2018/2 semester,2,2109536,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2109601,9:30,11:00,9:00,11:00,11
2018/2 semester,4,2109601,9:30,11:00,9:00,11:00,11
2018/2 semester,2,2109604,9:30,11:00,9:00,11:00,0
2018/2 semester,4,2109604,9:30,11:00,9:00,11:00,0
2018/2 semester,3,2109659,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2109711,13:00,16:00,13:00,16:00,2
2018/2 semester,4,2109712,13:00,15:00,13:00,15:00,8
2018/2 semester,4,2109713,13:00,15:00,13:00,15:00,0
2018/2 semester,4,2109714,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2109715,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2109716,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2109717,13:00,16:00,13:00,16:00,1
2018/2 semester,4,2109894,13:00,16:00,13:00,16:00,4
2018/2 semester,3,2110101,8:00,11:00,8:00,11:00,50
2018/2 semester,3,2110101,8:00,11:00,8:00,11:00,50
2018/2 semester,3,2110101,8:00,11:00,8:00,11:00,50
2018/2 semester,3,2110101,8:00,11:00,8:00,11:00,50
2018/2 semester,5,2110101,8:00,11:00,8:00,11:00,44
2018/2 semester,5,2110101,8:00,11:00,8:00,11:00,44
2018/2 semester,5,2110101,8:00,11:00,8:00,11:00,43
2018/2 semester,5,2110101,8:00,11:00,8:00,11:00,45
2018/2 semester,5,2110101,8:00,11:00,8:00,11:00,45
2018/2 semester,5,2110101,13:00,16:00,13:00,16:00,12
2018/2 semester,4,2110183,10:00,13:00,10:00,13:00,24
2018/2 semester,5,2110191,9:00,12:00,9:00,12:00,28
2018/2 semester,5,2110191,13:00,16:00,13:00,16:00,29
2018/2 semester,5,2110201,9:30,12:30,9:00,13:00,55
2018/2 semester,5,2110201,9:30,12:30,9:00,13:00,54
2018/2 semester,5,2110201,9:30,12:30,9:00,13:00,56
2018/2 semester,4,2110215,13:00,16:00,13:00,16:00,27
2018/2 semester,4,2110215,13:00,16:00,13:00,16:00,30
2018/2 semester,4,2110215,13:00,16:00,13:00,16:00,22
2018/2 semester,4,2110221,9:30,12:30,9:00,13:00,27
2018/2 semester,4,2110221,9:30,12:30,9:00,13:00,27
2018/2 semester,4,2110221,9:30,12:30,9:00,13:00,5
2018/2 semester,2,2110251,13:00,16:00,13:00,16:00,44
2018/2 semester,2,2110251,13:00,16:00,13:00,16:00,45
2018/2 semester,2,2110251,13:00,16:00,13:00,16:00,38
2018/2 semester,3,2110263,13:00,16:00,13:00,16:00,43
2018/2 semester,4,2110263,13:00,16:00,13:00,16:00,35
2018/2 semester,5,2110263,13:00,16:00,13:00,16:00,45
2018/2 semester,3,2110315,9:30,11:00,9:00,11:00,35
2018/2 semester,3,2110315,9:30,11:00,9:00,11:00,35
2018/2 semester,3,2110315,9:30,11:00,9:00,11:00,29
2018/2 semester,5,2110315,9:30,11:00,9:00,11:00,35
2018/2 semester,5,2110315,9:30,11:00,9:00,11:00,35
2018/2 semester,5,2110315,9:30,11:00,9:00,11:00,29
2018/2 semester,6,2110318,13:00,16:00,13:00,16:00,3
2018/2 semester,6,2110318,8:00,9:00,8:00,9:00,3
2018/2 semester,2,2110327,9:30,12:30,9:00,13:00,51
2018/2 semester,2,2110327,9:30,12:30,9:00,13:00,49
2018/2 semester,2,2110327,9:30,12:30,9:00,13:00,51
2018/2 semester,2,2110352,8:00,9:30,8:00,10:00,35
2018/2 semester,2,2110352,8:00,9:30,8:00,10:00,35
2018/2 semester,2,2110352,8:00,9:30,8:00,10:00,35
2018/2 semester,4,2110352,8:00,9:30,8:00,10:00,35
2018/2 semester,4,2110352,8:00,9:30,8:00,10:00,35
2018/2 semester,4,2110352,8:00,9:30,8:00,10:00,35
2018/2 semester,5,2110413,13:00,16:00,13:00,16:00,41
2018/2 semester,3,2110423,8:00,9:30,8:00,10:00,26
2018/2 semester,3,2110423,8:00,9:30,8:00,10:00,27
2018/2 semester,3,2110423,8:00,9:30,8:00,10:00,25
2018/2 semester,3,2110423,8:00,9:30,8:00,10:00,25
2018/2 semester,5,2110423,8:00,9:30,8:00,10:00,26
2018/2 semester,5,2110423,8:00,9:30,8:00,10:00,27
2018/2 semester,5,2110423,8:00,9:30,8:00,10:00,25
2018/2 semester,5,2110423,8:00,9:30,8:00,10:00,25
2018/2 semester,2,2110424,8:00,11:00,8:00,11:00,0
2018/2 semester,6,2110430,9:00,12:00,9:00,12:00,16
2018/2 semester,5,2110432,13:00,16:00,13:00,16:00,35
2018/2 semester,3,2110446,13:00,16:00,13:00,16:00,60
2018/2 semester,4,2110471,9:30,11:30,9:00,12:00,29
2018/2 semester,2,2110471,9:30,11:30,9:00,12:00,29
2018/2 semester,4,2110471,9:30,11:30,9:00,12:00,21
2018/2 semester,2,2110471,11:30,13:30,11:00,14:00,21
2018/2 semester,4,2110471,9:30,11:30,9:00,12:00,28
2018/2 semester,3,2110471,13:00,15:00,13:00,15:00,28
2018/2 semester,4,2110471,9:30,11:30,9:00,12:00,26
2018/2 semester,4,2110471,13:00,15:00,13:00,15:00,26
2018/2 semester,2,2110475,9:30,12:30,9:00,13:00,9
2018/2 semester,3,2110478,13:00,16:00,13:00,16:00,0
2018/2 semester,3,2110495,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2110498,13:00,16:00,13:00,16:00,0
2018/2 semester,4,2110498,13:00,16:00,13:00,16:00,22
2018/2 semester,3,2110502,13:00,16:00,13:00,16:00,4
2018/2 semester,3,2110502,13:00,16:00,13:00,16:00,7
2018/2 semester,2,2110511,13:00,16:00,13:00,16:00,1
2018/2 semester,2,2110511,13:00,16:00,13:00,16:00,11
2018/2 semester,5,2110512,13:00,16:00,13:00,16:00,0
2018/2 semester,5,2110512,13:00,16:00,13:00,16:00,14
2018/2 semester,6,2110522,9:00,12:00,9:00,12:00,0
2018/2 semester,6,2110522,9:00,12:00,9:00,12:00,0
2018/2 semester,2,2110523,13:00,16:00,13:00,16:00,6
2018/2 semester,2,2110523,13:00,16:00,13:00,16:00,9
2018/2 semester,6,2110593,9:00,12:00,9:00,12:00,0
2018/2 semester,6,2110593,9:00,12:00,9:00,12:00,2
2018/2 semester,2,2110594,9:30,12:30,9:00,13:00,6
2018/2 semester,2,2110594,9:30,12:30,9:00,13:00,34
2018/2 semester,6,2110595,9:00,12:00,9:00,12:00,7
2018/2 semester,6,2110595,9:00,12:00,9:00,12:00,33
2018/2 semester,2,2110596,13:00,16:00,13:00,16:00,6
2018/2 semester,5,2110596,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2110596,13:00,16:00,13:00,16:00,21
2018/2 semester,2,2110596,13:00,16:00,13:00,16:00,10
2018/2 semester,4,2110597,13:00,16:00,13:00,16:00,1
2018/2 semester,4,2110597,13:00,16:00,13:00,16:00,4
