date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,temperature_normalized,weather_condition,humidity_normalized,wind_speed_normalized,pressure_normalized,count_1204,count_0412,count_1211
2019-06-04,8:00,2019-06-04 08:00,3,8,2,6,155,4,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Fair,-10.0646498,-8.355451122,-0.475250225,0,0,1
2019-06-04,9:00,2019-06-04 09:00,3,9,2,6,155,4,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Fair,-10.0646498,-8.686691176,-0.475250225,0,0,0
2019-06-04,10:00,2019-06-04 10:00,3,10,2,6,155,4,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.514421449,Fair,-10.14745982,-8.355451122,-0.475250225,0,0,0
2019-06-04,11:00,2019-06-04 11:00,3,11,2,6,155,4,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.15739702,-8.686691176,-0.475250225,0,0,0
2019-06-04,12:00,2019-06-04 12:00,3,12,2,6,155,4,23,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.250510459,Fair,-10.16733422,-7.692971013,-0.485187427,0,1,0
2019-06-04,13:00,2019-06-04 13:00,3,13,2,6,155,4,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.250510459,Fair,-10.16733422,-8.355451122,-0.495124628,0,0,0
2019-06-04,14:00,2019-06-04 14:00,3,14,2,6,155,4,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.618554964,Fair,-10.17727142,-8.024211067,-0.50506183,0,0,0
2019-06-04,15:00,2019-06-04 15:00,3,15,2,6,155,4,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.618554964,Fair,-10.17727142,-8.355451122,-0.514999031,0,0,0
2019-06-04,16:00,2019-06-04 16:00,3,16,2,6,155,4,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.618554964,Fair,-10.17727142,-8.686691176,-0.524936233,0,0,0
2019-06-04,17:00,2019-06-04 17:00,3,17,2,6,155,4,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.618554964,Fair,-10.17727142,-8.355451122,-0.524936233,0,0,0
2019-06-04,18:00,2019-06-04 18:00,3,18,2,6,155,4,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.250510459,Thunder,-10.15739702,-6.368010795,-0.524936233,0,0,0
2019-06-04,19:00,2019-06-04 19:00,3,19,2,6,155,4,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Light Rain with Thunder,-10.12427301,-4.711810522,-0.514999031,0,0,0
2019-06-04,20:00,2019-06-04 20:00,3,20,2,6,155,4,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.12427301,-9.349171285,-0.514999031,0,0,0
2019-06-05,8:00,2019-06-05 08:00,4,8,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.0480878,-9.349171285,-0.495124628,1,0,2
2019-06-05,7:00,2019-06-05 07:00,4,7,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Fair,-10.0480878,-10.34289145,-0.485187427,1,0,1
2019-06-05,9:00,2019-06-05 09:00,4,9,2,6,156,5,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.514421449,Fair,-10.10771101,-9.349171285,-0.475250225,0,0,1
2019-06-05,18:00,2019-06-05 18:00,4,18,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.330399197,Fair,-10.09446141,-8.686691176,-0.475250225,0,0,1
2019-06-05,10:00,2019-06-05 10:00,4,10,2,6,156,5,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.13421021,-8.024211067,-0.475250225,0,0,0
2019-06-05,11:00,2019-06-05 11:00,4,11,2,6,156,5,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.13421021,-7.030490904,-0.485187427,0,0,0
2019-06-05,12:00,2019-06-05 12:00,4,12,2,6,156,5,23,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Partly Cloudy,-10.14745982,-7.030490904,-0.50506183,1,0,0
2019-06-05,13:00,2019-06-05 13:00,4,13,2,6,156,5,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,T-Storm / Windy,-10.0315258,-2.724370195,-0.50506183,0,0,0
2019-06-05,14:00,2019-06-05 14:00,4,14,2,6,156,5,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Light Rain,-10.0315258,-7.030490904,-0.50506183,0,1,0
2019-06-05,15:00,2019-06-05 15:00,4,15,2,6,156,5,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Light Rain,-10.0315258,-7.692971013,-0.514999031,0,0,0
2019-06-05,16:00,2019-06-05 16:00,4,16,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Partly Cloudy,-10.0480878,-8.024211067,-0.524936233,0,0,0
2019-06-05,17:00,2019-06-05 17:00,4,17,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Partly Cloudy,-10.0315258,-7.692971013,-0.50506183,0,0,0
2019-06-05,19:00,2019-06-05 19:00,4,19,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Partly Cloudy,-10.0315258,-8.024211067,-0.495124628,0,0,0
2019-06-05,20:00,2019-06-05 20:00,4,20,2,6,156,5,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0315258,-8.355451122,-0.495124628,0,0,0
2019-06-06,7:00,2019-06-06 07:00,5,7,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Fair,-10.0315258,-9.349171285,-0.475250225,0,0,2
2019-06-06,8:00,2019-06-06 08:00,5,8,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0646498,-8.355451122,-0.475250225,0,0,0
2019-06-06,9:00,2019-06-06 09:00,5,9,2,6,157,6,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.0646498,-8.355451122,-0.468625424,0,0,0
2019-06-06,10:00,2019-06-06 10:00,5,10,2,6,157,6,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.09446141,-9.349171285,-0.475250225,0,0,0
2019-06-06,11:00,2019-06-06 11:00,5,11,2,6,157,6,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.330399197,Fair,-10.12427301,-8.686691176,-0.475250225,0,0,0
2019-06-06,12:00,2019-06-06 12:00,5,12,2,6,157,6,23,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.13421021,-8.355451122,-0.475250225,1,0,0
2019-06-06,13:00,2019-06-06 13:00,5,13,2,6,157,6,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.250510459,Fair,-10.15739702,-9.68041134,-0.485187427,0,0,0
2019-06-06,14:00,2019-06-06 14:00,5,14,2,6,157,6,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.250510459,Fair,-10.15739702,-9.349171285,-0.495124628,0,0,0
2019-06-06,15:00,2019-06-06 15:00,5,15,2,6,157,6,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,1.250510459,Partly Cloudy,-10.15739702,-8.024211067,-0.514999031,0,0,0
2019-06-06,16:00,2019-06-06 16:00,5,16,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Light Rain,-10.0646498,-8.024211067,-0.514999031,0,0,0
2019-06-06,17:00,2019-06-06 17:00,5,17,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Partly Cloudy,-10.09777381,-6.368010795,-0.50506183,0,0,0
2019-06-06,18:00,2019-06-06 18:00,5,18,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.11102341,-9.349171285,-0.50506183,0,0,0
2019-06-06,19:00,2019-06-06 19:00,5,19,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.09777381,-9.349171285,-0.485187427,0,0,0
2019-06-06,20:00,2019-06-06 20:00,5,20,2,6,157,6,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.08121181,-8.355451122,-0.475250225,0,0,0
2019-06-07,7:00,2019-06-07 07:00,6,7,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Partly Cloudy,-10.0315258,-9.68041134,-0.475250225,1,0,3
2019-06-07,10:00,2019-06-07 10:00,6,10,2,6,158,7,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Partly Cloudy,-10.0480878,-9.68041134,-0.475250225,0,0,1
2019-06-07,8:00,2019-06-07 08:00,6,8,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.08121181,-8.355451122,-0.475250225,1,0,0
2019-06-07,9:00,2019-06-07 09:00,6,9,2,6,158,7,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.09446141,-10.34289145,-0.468625424,0,0,0
2019-06-07,11:00,2019-06-07 11:00,6,11,2,6,158,7,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.330399197,Partly Cloudy,-10.11102341,-8.686691176,-0.475250225,1,0,0
2019-06-07,12:00,2019-06-07 12:00,6,12,2,6,158,7,23,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.12427301,-8.024211067,-0.475250225,1,0,0
2019-06-07,13:00,2019-06-07 13:00,6,13,2,6,158,7,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Partly Cloudy,-10.14745982,-8.024211067,-0.485187427,0,0,0
2019-06-07,14:00,2019-06-07 14:00,6,14,2,6,158,7,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Mostly Cloudy,-10.09777381,-5.043050577,-0.485187427,0,0,0
2019-06-07,15:00,2019-06-07 15:00,6,15,2,6,158,7,23,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.693845581,T-Storm,-10.0315258,-4.711810522,-0.485187427,0,0,0
2019-06-07,16:00,2019-06-07 16:00,6,16,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.693845581,Light Rain,-10.0315258,-8.024211067,-0.485187427,0,0,0
2019-06-07,17:00,2019-06-07 17:00,6,17,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Light Rain,-10.0480878,-9.68041134,-0.495124628,0,0,0
2019-06-07,18:00,2019-06-07 18:00,6,18,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Fair,-10.0315258,-9.68041134,-0.495124628,0,0,0
2019-06-07,19:00,2019-06-07 19:00,6,19,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Fair,-10.0315258,-10.34289145,-0.485187427,0,0,0
2019-06-07,20:00,2019-06-07 20:00,6,20,2,6,158,7,23,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Fair,-10.0315258,-9.349171285,-0.475250225,0,0,0
2019-06-08,7:00,2019-06-08 07:00,7,7,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Partly Cloudy,-10.0315258,-10.34289145,-0.475250225,0,0,0
2019-06-08,8:00,2019-06-08 08:00,7,8,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Partly Cloudy,-10.0480878,-9.68041134,-0.475250225,0,0,0
2019-06-08,9:00,2019-06-08 09:00,7,9,2,6,159,8,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.0646498,-9.68041134,-0.475250225,0,0,0
2019-06-08,10:00,2019-06-08 10:00,7,10,2,6,159,8,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Fair,-10.09777381,-9.68041134,-0.468625424,0,0,0
2019-06-08,11:00,2019-06-08 11:00,7,11,2,6,159,8,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.09446141,-9.349171285,-0.475250225,0,0,0
2019-06-08,12:00,2019-06-08 12:00,7,12,2,6,159,8,23,YES,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Partly Cloudy,-10.08121181,-8.686691176,-0.485187427,0,0,0
2019-06-08,13:00,2019-06-08 13:00,7,13,2,6,159,8,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.330399197,Partly Cloudy,-10.12427301,-8.686691176,-0.495124628,0,0,0
2019-06-08,14:00,2019-06-08 14:00,7,14,2,6,159,8,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.13421021,-10.34289145,-0.50506183,0,0,0
2019-06-08,15:00,2019-06-08 15:00,7,15,2,6,159,8,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.13421021,-8.355451122,-0.514999031,0,0,0
2019-06-08,16:00,2019-06-08 16:00,7,16,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.14745982,-8.355451122,-0.524936233,0,0,0
2019-06-08,17:00,2019-06-08 17:00,7,17,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.13421021,-5.705530686,-0.524936233,0,0,0
2019-06-08,18:00,2019-06-08 18:00,7,18,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.330399197,Fair,-10.13752262,-6.03677074,-0.514999031,0,0,0
2019-06-08,19:00,2019-06-08 19:00,7,19,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.12427301,-7.030490904,-0.50506183,0,0,0
2019-06-08,20:00,2019-06-08 20:00,7,20,2,6,159,8,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Fair,-10.09777381,-7.361730958,-0.495124628,0,0,0
2019-06-09,7:00,2019-06-09 07:00,1,7,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.08121181,-9.349171285,-0.485187427,0,0,0
2019-06-09,8:00,2019-06-09 08:00,1,8,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.08121181,-8.355451122,-0.485187427,0,0,0
2019-06-09,9:00,2019-06-09 09:00,1,9,2,6,160,9,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.11102341,-8.024211067,-0.485187427,0,0,0
2019-06-09,10:00,2019-06-09 10:00,1,10,2,6,160,9,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.11102341,-7.030490904,-0.485187427,0,0,0
2019-06-09,11:00,2019-06-09 11:00,1,11,2,6,160,9,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.330399197,Fair,-10.12427301,-7.361730958,-0.485187427,0,0,0
2019-06-09,12:00,2019-06-09 12:00,1,12,2,6,160,9,23,YES,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.13421021,-7.361730958,-0.495124628,0,0,0
2019-06-09,13:00,2019-06-09 13:00,1,13,2,6,160,9,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.514421449,Showers in the Vicinity,-10.13421021,-6.03677074,-0.50506183,0,0,0
2019-06-09,14:00,2019-06-09 14:00,1,14,2,6,160,9,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.882465954,Partly Cloudy,-10.14745982,-5.705530686,-0.50506183,0,0,0
2019-06-09,15:00,2019-06-09 15:00,1,15,2,6,160,9,23,NO,YES,WEEKEND,NORMAL,NORMAL,2018/SUMMER,0.882465954,Partly Cloudy,-10.14745982,-7.361730958,-0.524936233,0,0,0
2019-06-09,16:00,2019-06-09 16:00,1,16,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-1.693845581,Heavy T-Storm / Windy,-10.0315258,-3.05561025,-0.50506183,0,0,0
2019-06-09,17:00,2019-06-09 17:00,1,17,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-2.061890086,Light Rain,-10.01165139,-8.686691176,-0.514999031,0,0,0
2019-06-09,18:00,2019-06-09 18:00,1,18,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0646498,-9.349171285,-0.524936233,0,0,0
2019-06-09,19:00,2019-06-09 19:00,1,19,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0480878,-9.349171285,-0.514999031,0,0,0
2019-06-09,20:00,2019-06-09 20:00,1,20,2,6,160,9,23,NO,NO,WEEKEND,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.08121181,-7.361730958,-0.514999031,0,0,0
2019-06-10,7:00,2019-06-10 07:00,2,7,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,3
2019-06-10,8:00,2019-06-10 08:00,2,8,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,1,0,0
2019-06-10,9:00,2019-06-10 09:00,2,9,2,6,161,10,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,10:00,2019-06-10 10:00,2,10,2,6,161,10,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,11:00,2019-06-10 11:00,2,11,2,6,161,10,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,12:00,2019-06-10 12:00,2,12,2,6,161,10,24,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,3,1,0
2019-06-10,13:00,2019-06-10 13:00,2,13,2,6,161,10,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,14:00,2019-06-10 14:00,2,14,2,6,161,10,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,15:00,2019-06-10 15:00,2,15,2,6,161,10,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,16:00,2019-06-10 16:00,2,16,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,17:00,2019-06-10 17:00,2,17,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,18:00,2019-06-10 18:00,2,18,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,19:00,2019-06-10 19:00,2,19,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-10,20:00,2019-06-10 20:00,2,20,2,6,161,10,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,,,,,,0,0,0
2019-06-11,7:00,2019-06-11 07:00,3,7,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.08121181,-8.355451122,-0.495124628,1,0,2
2019-06-11,9:00,2019-06-11 09:00,3,9,2,6,162,11,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.11102341,-7.361730958,-0.495124628,0,0,1
2019-06-11,18:00,2019-06-11 18:00,3,18,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Mostly Cloudy,-10.11102341,-7.361730958,-0.485187427,0,0,1
2019-06-11,8:00,2019-06-11 08:00,3,8,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Partly Cloudy,-10.0646498,-8.355451122,-0.485187427,0,0,0
2019-06-11,10:00,2019-06-11 10:00,3,10,2,6,162,11,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-2.061890086,Heavy Rain,-10.0315258,-3.718090359,-0.475250225,0,0,0
2019-06-11,11:00,2019-06-11 11:00,3,11,2,6,162,11,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-2.061890086,Partly Cloudy,-10.0315258,-9.349171285,-0.485187427,0,0,0
2019-06-11,12:00,2019-06-11 12:00,3,12,2,6,162,11,24,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-2.061890086,Fair,-10.01165139,-7.361730958,-0.495124628,1,0,0
2019-06-11,13:00,2019-06-11 13:00,3,13,2,6,162,11,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.693845581,Fair,-10.0315258,-8.024211067,-0.50506183,0,0,0
2019-06-11,14:00,2019-06-11 14:00,3,14,2,6,162,11,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Fair,-10.0315258,-8.686691176,-0.50506183,0,0,0
2019-06-11,15:00,2019-06-11 15:00,3,15,2,6,162,11,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0480878,-8.686691176,-0.514999031,0,0,0
2019-06-11,16:00,2019-06-11 16:00,3,16,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Light Rain,-10.0480878,-9.349171285,-0.514999031,0,0,0
2019-06-11,17:00,2019-06-11 17:00,3,17,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0315258,-8.686691176,-0.50506183,0,0,0
2019-06-11,19:00,2019-06-11 19:00,3,19,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0315258,-8.686691176,-0.50506183,0,0,0
2019-06-11,20:00,2019-06-11 20:00,3,20,2,6,162,11,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.141778824,Fair,-10.0480878,-8.686691176,-0.495124628,0,0,0
2019-06-12,8:00,2019-06-12 08:00,4,8,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-1.325801076,Fair,-10.0315258,-8.686691176,-0.485187427,0,0,2
2019-06-12,7:00,2019-06-12 07:00,4,7,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.773734319,Fair,-10.0480878,-8.686691176,-0.485187427,0,0,1
2019-06-12,9:00,2019-06-12 09:00,4,9,2,6,163,12,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.09446141,-6.03677074,-0.485187427,0,0,0
2019-06-12,10:00,2019-06-12 10:00,4,10,2,6,163,12,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.11102341,-6.368010795,-0.475250225,0,0,0
2019-06-12,11:00,2019-06-12 11:00,4,11,2,6,163,12,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.12427301,-6.368010795,-0.485187427,0,0,0
2019-06-12,12:00,2019-06-12 12:00,4,12,2,6,163,12,24,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.13421021,-6.03677074,-0.485187427,0,0,0
2019-06-12,13:00,2019-06-12 13:00,4,13,2,6,163,12,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Partly Cloudy,-10.13421021,-6.368010795,-0.495124628,0,0,0
2019-06-12,14:00,2019-06-12 14:00,4,14,2,6,163,12,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.514421449,Partly Cloudy,-10.13421021,-6.368010795,-0.50506183,0,0,0
2019-06-12,15:00,2019-06-12 15:00,4,15,2,6,163,12,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Partly Cloudy,-10.13421021,-5.374290631,-0.514999031,0,0,0
2019-06-12,16:00,2019-06-12 16:00,4,16,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.882465954,Fair,-10.13421021,-6.368010795,-0.514999031,0,0,0
2019-06-12,17:00,2019-06-12 17:00,4,17,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.330399197,Partly Cloudy,-10.11102341,-5.705530686,-0.514999031,1,2,0
2019-06-12,18:00,2019-06-12 18:00,4,18,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.09446141,-7.030490904,-0.514999031,0,0,0
2019-06-12,19:00,2019-06-12 19:00,4,19,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Partly Cloudy,-10.09446141,-7.030490904,-0.514999031,0,0,0
2019-06-12,20:00,2019-06-12 20:00,4,20,2,6,163,12,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Partly Cloudy,-10.09777381,-7.361730958,-0.50506183,0,0,0
2019-06-13,7:00,2019-06-13 07:00,5,7,2,6,164,13,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.405689813,Fair,-10.09777381,-8.024211067,-0.495124628,1,0,2
2019-06-13,13:00,2019-06-13 13:00,5,13,2,6,164,13,24,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,-0.037645308,Fair,-10.09446141,-7.030490904,-0.485187427,0,0,1
2019-06-13,8:00,2019-06-13 08:00,5,8,2,6,164,13,24,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/SUMMER,0.330399197,Fair,-10.13752262,-7.030490904,-0.485187427,0,0,0
